portfolio_id,ticker,units,avg_cost_cents,last_price_cents,market_value_zar,valuation_date
PF00158,ASHGEQ,14987.8897,10199.83,9654.93,1447070.26,2026-07-31
PF00158,MMKT,121737.3734,87.49,105.93,128956.4,2026-07-31
PF00159,NPN,8381.8974,3940.88,3933.75,329722.89,2026-07-31
PF00159,SSW,10683.3376,3427.18,3350.29,357922.79,2026-07-31
PF00159,WHL,4819.3299,7328.81,8156.52,393089.61,2026-07-31
PF00159,R2040,7775.427,6783.89,9013.75,700857.55,2026-07-31
PF00159,STXWDM,198902.9256,12438.58,12426.7,24717069.85,2026-07-31
PF00159,MMKT,486829.9544,80.4,105.93,515698.97,2026-07-31
PF00160,GFI,213.7589,15878.94,15709.96,33581.44,2026-07-31
PF00160,NED,99.7012,29079.2,31885.01,31789.74,2026-07-31
PF00160,STX40,413.8086,8233.68,10102.33,41804.31,2026-07-31
PF00160,ANG,51.2093,51337.38,56307.51,28834.68,2026-07-31
PF00160,CFR,177.3617,26029.0,25322.59,44912.58,2026-07-31
PF00160,PRX,2225.4734,1158.44,1506.39,33524.31,2026-07-31
PF00160,REM,187.8071,19826.33,21071.22,39573.25,2026-07-31
PF00160,R2030,479.1725,11041.84,10784.05,51674.21,2026-07-31
PF00160,STXCLR,898.0503,4305.69,5663.24,50858.74,2026-07-31
PF00160,R2032,417.5086,9792.89,10184.61,42521.62,2026-07-31
PF00160,STX500,8324.8371,13751.46,14391.01,1198028.14,2026-07-31
PF00160,ASHGEQ,13509.7035,9971.49,9654.93,1304352.42,2026-07-31
PF00160,STXWDM,10567.9099,10157.3,12426.7,1313242.46,2026-07-31
PF00160,MMKT,118270.7609,84.08,105.93,125284.22,2026-07-31
PF00161,REM,26739.9486,16515.38,21071.22,5634433.41,2026-07-31
PF00161,SHP,14566.0513,25276.7,28051.24,4085958.0,2026-07-31
PF00161,RDF,84569.2558,504.86,611.54,517174.83,2026-07-31
PF00161,GRT,24354.7327,1339.11,1796.04,437420.74,2026-07-31
PF00161,R2030,2786.5457,9697.98,10784.05,300502.48,2026-07-31
PF00161,STX500,8642.4922,14104.69,14391.01,1243741.91,2026-07-31
PF00161,STXWDM,8600.4405,12824.0,12426.7,1068750.94,2026-07-31
PF00161,ASHGEQ,11571.026,7726.32,9654.93,1117174.46,2026-07-31
PF00161,MMKT,372998.9449,100.27,105.93,395117.78,2026-07-31
PF00162,BVT,102.9947,20167.31,26627.01,27424.41,2026-07-31
PF00162,MTN,273.7883,12818.22,14566.93,39882.54,2026-07-31
PF00162,ABG,167.0138,18771.62,21379.43,35706.61,2026-07-31
PF00162,INL,150.5592,27264.03,25973.07,39104.86,2026-07-31
PF00162,STX40,420.9695,7479.74,10102.33,42527.73,2026-07-31
PF00162,SOL,318.3099,9652.98,10313.55,32829.05,2026-07-31
PF00162,R2035,966.6825,6704.97,8746.3,84548.96,2026-07-31
PF00162,ASHGEQ,24561.6339,7816.55,9654.93,2371408.56,2026-07-31
PF00162,MMKT,51245.4343,86.56,105.93,54284.29,2026-07-31
PF00163,MRP,919.0032,15882.11,21033.92,193302.4,2026-07-31
PF00163,ABG,981.0847,21131.14,21379.43,209750.32,2026-07-31
PF00163,EXX,926.0676,15862.95,21952.49,203294.89,2026-07-31
PF00163,SHP,629.6633,23297.84,28051.24,176628.37,2026-07-31
PF00163,NPN,4125.3361,3697.6,3933.75,162280.41,2026-07-31
PF00163,TBS,869.9866,20341.36,23682.29,206032.74,2026-07-31
PF00163,RDF,5516.7719,535.16,611.54,33737.27,2026-07-31
PF00163,GRT,2498.5171,1479.11,1796.04,44874.37,2026-07-31
PF00163,R2040,343.9566,8249.38,9013.75,31003.39,2026-07-31
PF00163,STXWDM,1910.0276,12262.95,12426.7,237353.4,2026-07-31
PF00163,ASHGEQ,2039.6198,10141.29,9654.93,196923.87,2026-07-31
PF00163,MMKT,54520.0284,107.64,105.93,57753.07,2026-07-31
PF00164,R186,10995.2166,11558.59,11088.39,1219192.5,2026-07-31
PF00164,MMKT,7381124.8504,100.91,105.93,7818825.55,2026-07-31
PF00165,NPN,7927.0145,3332.83,3933.75,311828.93,2026-07-31
PF00165,FSR,3377.2935,7188.66,9387.31,317037.01,2026-07-31
PF00165,REM,2309.3412,21082.94,21071.22,486606.36,2026-07-31
PF00165,ANG,706.0694,55216.55,56307.51,397570.08,2026-07-31
PF00165,GRT,12765.8692,1807.46,1796.04,229280.12,2026-07-31
PF00165,R2035,2591.5021,7768.65,8746.3,226660.55,2026-07-31
PF00165,STXCLR,5212.058,5372.43,5663.24,295171.35,2026-07-31
PF00165,R186,2021.2082,8983.89,11088.39,224119.45,2026-07-31
PF00165,ASHGEQ,8043.266,8052.54,9654.93,776571.7,2026-07-31
PF00165,MMKT,259841.168,88.14,105.93,275249.75,2026-07-31
PF00166,PRX,324816.3938,1252.78,1506.39,4893001.67,2026-07-31
PF00166,WHL,45952.6104,6515.72,8156.52,3748133.86,2026-07-31
PF00166,APN,26357.0452,17330.11,22726.43,5990015.43,2026-07-31
PF00166,OMU,322316.699,1425.5,1573.35,5071169.78,2026-07-31
PF00166,NPN,120145.7039,3639.51,3933.75,4726231.63,2026-07-31
PF00166,FSR,55194.8658,6951.55,9387.31,5181313.16,2026-07-31
PF00166,RDF,673994.4088,500.69,611.54,4121745.41,2026-07-31
PF00166,R2040,69619.7263,9165.38,9013.75,6275348.08,2026-07-31
PF00166,STXCLR,151239.0238,5037.49,5663.24,8565028.89,2026-07-31
PF00166,STXWDM,54832.7615,10175.83,12426.7,6813902.77,2026-07-31
PF00166,ASHGEQ,101705.9109,8598.96,9654.93,9819634.5,2026-07-31
PF00166,MMKT,3093861.7728,111.47,105.93,3277327.78,2026-07-31
PF00167,CLS,178.2302,52111.41,52705.64,93937.35,2026-07-31
PF00167,WHL,982.6843,7936.12,8156.52,80152.84,2026-07-31
PF00167,NED,283.1647,32161.35,31885.01,90287.09,2026-07-31
PF00167,EXX,281.5496,20538.67,21952.49,61807.14,2026-07-31
PF00167,SLM,775.9757,8222.27,9455.43,73371.84,2026-07-31
PF00167,GRT,2790.4718,1441.82,1796.04,50117.99,2026-07-31
PF00167,RDF,10729.6971,526.77,611.54,65616.39,2026-07-31
PF00167,R2032,5846.4675,9312.37,10184.61,595439.91,2026-07-31
PF00167,R186,4998.8744,9412.09,11088.39,554294.69,2026-07-31
PF00167,R2035,6917.2669,6533.08,8746.3,605004.91,2026-07-31
PF00167,STX500,1600.1215,13162.64,14391.01,230273.65,2026-07-31
PF00167,MMKT,506854.8077,77.28,105.93,536911.3,2026-07-31
PF00168,AGL,45371.4055,10720.58,14500.23,6578958.16,2026-07-31
PF00168,NPN,185742.6809,3354.42,3933.75,7306652.71,2026-07-31
PF00168,SOL,58100.3025,10691.56,10313.55,5992203.75,2026-07-31
PF00168,SLM,73211.7758,7437.45,9455.43,6922488.21,2026-07-31
PF00168,OMU,417232.1323,1158.85,1573.35,6564521.75,2026-07-31
PF00168,FSR,71102.0511,8574.21,9387.31,6674569.95,2026-07-31
PF00168,RDF,273762.8682,581.32,611.54,1674169.44,2026-07-31
PF00168,GRT,102306.2638,1405.89,1796.04,1837461.42,2026-07-31
PF00168,R2040,8179.9714,6795.5,9013.75,737322.17,2026-07-31
PF00168,R186,5443.3537,11721.44,11088.39,603580.28,2026-07-31
PF00168,STX500,43903.9127,11843.93,14391.01,6318216.47,2026-07-31
PF00168,STXWDM,47447.1935,11538.09,12426.7,5896120.4,2026-07-31
PF00168,ASHGEQ,57072.9047,9049.27,9654.93,5510348.99,2026-07-31
PF00168,MMKT,2097903.9896,87.06,105.93,2222309.7,2026-07-31
PF00169,STXCLR,8831.6773,5267.18,5663.24,500159.08,2026-07-31
PF00169,R2040,6459.9394,6637.59,9013.75,582282.79,2026-07-31
PF00169,MMKT,15871455.4283,100.29,105.93,16812632.74,2026-07-31
PF00170,MTN,16566.2568,11385.13,14566.93,2413195.03,2026-07-31
PF00170,SHP,11181.0853,24958.0,28051.24,3136433.08,2026-07-31
PF00170,CPI,1101.7875,216671.95,231380.88,2549325.72,2026-07-31
PF00170,RDF,236079.6859,598.93,611.54,1443721.71,2026-07-31
PF00170,GRT,72354.6297,1749.3,1796.04,1299518.09,2026-07-31
PF00170,STXCLR,713600.5481,5780.68,5663.24,40412911.68,2026-07-31
PF00170,STXWDM,17038.2272,8985.43,12426.7,2117289.38,2026-07-31
PF00170,ASHGEQ,18278.7169,9022.38,9654.93,1764797.32,2026-07-31
PF00170,STX500,14933.3404,13382.49,14391.01,2149058.51,2026-07-31
PF00170,MMKT,11912195.6511,78.02,105.93,12618588.85,2026-07-31
PF00171,SLM,3594.4393,8242.43,9455.43,339869.69,2026-07-31
PF00171,APN,1684.7395,17750.57,22726.43,382881.13,2026-07-31
PF00171,MRP,1313.0612,17515.62,21033.92,276188.24,2026-07-31
PF00171,ANG,607.3569,48159.44,56307.51,341987.55,2026-07-31
PF00171,RDF,30636.5716,466.1,611.54,187354.89,2026-07-31
PF00171,GRT,9507.2989,1525.19,1796.04,170754.89,2026-07-31
PF00171,STXCLR,78838.5174,4238.44,5663.24,4464814.45,2026-07-31
PF00171,ASHGEQ,3750.7168,8241.19,9654.93,362129.08,2026-07-31
PF00171,STXWDM,3547.4587,13015.59,12426.7,440832.06,2026-07-31
PF00171,STX500,2093.9263,10478.06,14391.01,301337.14,2026-07-31
PF00171,MMKT,1995602.4288,91.95,105.93,2113941.65,2026-07-31
PF00172,STXCLR,5758.2577,5471.14,5663.24,326103.95,2026-07-31
PF00172,R186,2525.9189,9251.02,11088.39,280083.74,2026-07-31
PF00172,R2032,3842.7234,9103.91,10184.61,391366.39,2026-07-31
PF00172,MMKT,7811384.6989,80.82,105.93,8274599.81,2026-07-31
PF00173,MTN,3923.0575,11769.46,14566.93,571469.04,2026-07-31
PF00173,STX40,7690.9666,8039.12,10102.33,776966.83,2026-07-31
PF00173,REM,3905.5209,19322.05,21071.22,822940.9,2026-07-31
PF00173,TBS,2403.1458,17398.33,23682.29,569119.96,2026-07-31
PF00173,SOL,8249.8306,9179.32,10313.55,850850.41,2026-07-31
PF00173,SLM,6036.6083,9029.92,9455.43,570787.28,2026-07-31
PF00173,RDF,111480.3559,512.08,611.54,681746.97,2026-07-31
PF00173,GRT,33777.2794,1798.1,1796.04,606653.45,2026-07-31
PF00173,STXCLR,382962.1149,4129.51,5663.24,21688063.67,2026-07-31
PF00173,STX500,30145.237,10798.7,14391.01,4338204.07,2026-07-31
PF00173,MMKT,5691079.0754,79.69,105.93,6028560.06,2026-07-31
PF00174,SBK,2810.5706,18606.58,21827.26,613470.55,2026-07-31
PF00174,STX40,9911.9493,10199.45,10102.33,1001337.83,2026-07-31
PF00174,PRX,66799.0467,1342.91,1506.39,1006254.16,2026-07-31
PF00174,TBS,4086.9486,19557.71,23682.29,967883.03,2026-07-31
PF00174,SHP,3143.6075,27421.61,28051.24,881820.88,2026-07-31
PF00174,SLM,9261.3154,9825.56,9455.43,875697.2,2026-07-31
PF00174,GRT,290909.5634,1485.4,1796.04,5224852.12,2026-07-31
PF00174,RDF,1130722.4726,563.58,611.54,6914820.21,2026-07-31
PF00174,R2040,10345.4204,8222.76,9013.75,932510.33,2026-07-31
PF00174,STXCLR,17824.5966,5503.33,5663.24,1009449.68,2026-07-31
PF00174,R2035,8274.9728,8170.47,8746.3,723753.94,2026-07-31
PF00174,STX500,8442.1634,12799.37,14391.01,1214912.58,2026-07-31
PF00174,ASHGEQ,11359.5129,8111.77,9654.93,1096753.02,2026-07-31
PF00174,STXWDM,8598.9361,10246.23,12426.7,1068563.99,2026-07-31
PF00174,MMKT,2306845.7697,82.49,105.93,2443641.72,2026-07-31
PF00175,CFR,7073.6882,26577.74,25322.59,1791241.06,2026-07-31
PF00175,ANG,3385.2893,58340.04,56307.51,1906172.13,2026-07-31
PF00175,VOD,15533.7289,9905.84,9969.52,1548638.21,2026-07-31
PF00175,GRT,15905.0401,1602.03,1796.04,285660.88,2026-07-31
PF00175,R2030,302.6966,7852.24,10784.05,32642.96,2026-07-31
PF00175,R2035,536.5019,8392.06,8746.3,46924.06,2026-07-31
PF00175,R186,331.2973,8286.84,11088.39,36735.53,2026-07-31
PF00175,STXWDM,10674.151,12443.97,12426.7,1326444.72,2026-07-31
PF00175,MMKT,150470.0842,76.88,105.93,159392.96,2026-07-31
PF00176,SBK,188967.8549,16671.97,21827.26,41246505.0,2026-07-31
PF00176,ANG,73956.2912,47358.96,56307.51,41642946.04,2026-07-31
PF00176,RDF,1917194.628,604.5,611.54,11724412.03,2026-07-31
PF00176,STXCLR,457611.4053,5063.31,5663.24,25915632.15,2026-07-31
PF00176,R2032,174892.2656,7736.92,10184.61,17812095.17,2026-07-31
PF00176,R2030,201580.3057,8362.17,10784.05,21738520.95,2026-07-31
PF00176,ASHGEQ,317333.0794,7990.09,9654.93,30638286.68,2026-07-31
PF00176,STXWDM,226553.4371,10859.36,12426.7,28153115.96,2026-07-31
PF00176,MMKT,38217600.6881,77.28,105.93,40483904.41,2026-07-31
PF00177,CLS,6059.1646,42570.42,52705.64,3193521.5,2026-07-31
PF00177,FSR,30500.4413,9950.22,9387.31,2863170.98,2026-07-31
PF00177,WHL,36234.357,7375.28,8156.52,2955462.57,2026-07-31
PF00177,EXX,17431.6811,22359.97,21952.49,3826688.06,2026-07-31
PF00177,RDF,237620.122,641.93,611.54,1453142.09,2026-07-31
PF00177,R186,46620.0408,8290.66,11088.39,5169411.94,2026-07-31
PF00177,STX500,16166.0059,10899.9,14391.01,2326451.52,2026-07-31
PF00177,STXWDM,18547.0944,11661.75,12426.7,2304791.78,2026-07-31
PF00177,ASHGEQ,22943.669,7213.47,9654.93,2215195.18,2026-07-31
PF00177,MMKT,1590675.3093,107.73,105.93,1685002.36,2026-07-31
PF00178,WHL,49007.398,6292.74,8156.52,3997298.22,2026-07-31
PF00178,VOD,30379.03,9792.9,9969.52,3028643.48,2026-07-31
PF00178,OMU,235041.8435,1427.88,1573.35,3698030.85,2026-07-31
PF00178,DSY,21265.0396,16173.15,16065.56,3416347.69,2026-07-31
PF00178,SOL,25100.8079,10921.01,10313.55,2588784.38,2026-07-31
PF00178,R186,31772.7868,8529.77,11088.39,3523090.51,2026-07-31
PF00178,R2032,34186.6454,9584.41,10184.61,3481776.51,2026-07-31
PF00178,STXWDM,2623049.526,11320.48,12426.7,325958495.45,2026-07-31
PF00178,MMKT,7989641.3469,109.01,105.93,8463427.08,2026-07-31
PF00179,SLM,5905.7185,7049.16,9455.43,558411.08,2026-07-31
PF00179,CFR,2259.2672,23856.12,25322.59,572104.97,2026-07-31
PF00179,DSY,4602.9795,14729.46,16065.56,739494.43,2026-07-31
PF00179,OMU,44900.4419,1584.25,1573.35,706441.1,2026-07-31
PF00179,BHG,16070.5978,3941.8,4885.43,785117.8,2026-07-31
PF00179,GRT,524614.8822,1360.63,1796.04,9422293.13,2026-07-31
PF00179,STXCLR,10648.2871,5259.0,5663.24,603038.05,2026-07-31
PF00179,R186,5456.421,9550.82,11088.39,605029.24,2026-07-31
PF00179,STXWDM,20413.6276,11686.82,12426.7,2536740.26,2026-07-31
PF00179,MMKT,1018024.8889,89.11,105.93,1078393.76,2026-07-31
PF00180,R2032,9152.7578,10435.32,10184.61,932172.68,2026-07-31
PF00180,MMKT,5115545.2516,90.94,105.93,5418897.08,2026-07-31
PF00181,R2032,47400.1792,7626.1,10184.61,4827523.39,2026-07-31
PF00181,MMKT,61806760.5975,107.41,105.93,65471901.5,2026-07-31
PF00182,INL,48332.7903,26881.2,25973.07,12553509.46,2026-07-31
PF00182,OMU,821635.1132,1151.56,1573.35,12927196.05,2026-07-31
PF00182,SHP,37448.2991,23074.44,28051.24,10504712.25,2026-07-31
PF00182,GRT,258985.9742,1721.91,1796.04,4651491.69,2026-07-31
PF00182,R2030,73300.0472,9223.52,10784.05,7904713.74,2026-07-31
PF00182,R2035,68499.9029,8951.38,8746.3,5991207.0,2026-07-31
PF00182,STXWDM,80231.2894,10442.27,12426.7,9970101.64,2026-07-31
PF00182,ASHGEQ,124575.7743,8666.46,9654.93,12027703.81,2026-07-31
PF00182,MMKT,5000291.6509,94.88,105.93,5296808.95,2026-07-31
PF00183,WHL,1799.844,6178.84,8156.52,146804.64,2026-07-31
PF00183,CPI,60.9173,197650.93,231380.88,140950.89,2026-07-31
PF00183,GFI,1196.05,13069.15,15709.96,187898.98,2026-07-31
PF00183,R2032,1511.4534,7798.03,10184.61,153935.63,2026-07-31
PF00183,STXCLR,2143.2156,5662.72,5663.24,121375.45,2026-07-31
PF00183,STXWDM,84231.0219,11786.44,12426.7,10467136.4,2026-07-31
PF00183,MMKT,207297.6752,111.2,105.93,219590.43,2026-07-31
PF00184,NED,1429.4071,30172.56,31885.01,455766.59,2026-07-31
PF00184,WHL,7510.9537,7548.08,8156.52,612632.44,2026-07-31
PF00184,SLM,5118.3481,7697.15,9455.43,483961.82,2026-07-31
PF00184,ANG,818.3506,55009.62,56307.51,460792.87,2026-07-31
PF00184,DSY,2885.7769,12004.31,16065.56,463616.21,2026-07-31
PF00184,MRP,2446.6339,16561.33,21033.92,514623.01,2026-07-31
PF00184,EXX,1924.3898,22710.38,21952.49,422451.47,2026-07-31
PF00184,RDF,43716.7784,522.98,611.54,267345.59,2026-07-31
PF00184,GRT,18981.7548,1786.89,1796.04,340919.91,2026-07-31
PF00184,R186,4518.0545,10871.88,11088.39,500979.51,2026-07-31
PF00184,R2032,5411.4185,8207.32,10184.61,551131.87,2026-07-31
PF00184,R2035,5207.1806,9039.5,8746.3,455435.63,2026-07-31
PF00184,STXWDM,6193.4904,10406.84,12426.7,769646.47,2026-07-31
PF00184,ASHGEQ,10223.1589,8690.0,9654.93,987038.84,2026-07-31
PF00184,STX500,7277.477,12061.11,14391.01,1047302.45,2026-07-31
PF00184,MMKT,599874.4052,91.07,105.93,635446.96,2026-07-31
PF00185,MTN,221.477,10726.09,14566.93,32262.4,2026-07-31
PF00185,PRX,1752.2609,1483.33,1506.39,26395.88,2026-07-31
PF00185,BVT,120.1673,23043.22,26627.01,31996.96,2026-07-31
PF00185,BHG,606.8732,3659.47,4885.43,29648.36,2026-07-31
PF00185,R2035,353.9806,8192.46,8746.3,30960.21,2026-07-31
PF00185,R2030,235.4702,8183.66,10784.05,25393.23,2026-07-31
PF00185,STX500,7649.1339,10777.04,14391.01,1100787.62,2026-07-31
PF00185,ASHGEQ,10321.7797,10088.02,9654.93,996560.6,2026-07-31
PF00185,MMKT,37891.6312,104.46,105.93,40138.6,2026-07-31
PF00186,ANG,1550.4321,42231.4,56307.51,873009.7,2026-07-31
PF00186,SBK,2786.9549,21548.47,21827.26,608315.89,2026-07-31
PF00186,GRT,106999.0784,1365.08,1796.04,1921746.25,2026-07-31
PF00186,RDF,305346.5725,641.79,611.54,1867316.43,2026-07-31
PF00186,R186,2288.6241,8133.26,11088.39,253771.56,2026-07-31
PF00186,R2040,3657.6389,6769.41,9013.75,329690.43,2026-07-31
PF00186,STXCLR,4990.5623,5567.1,5663.24,282627.52,2026-07-31
PF00186,STX500,2127.5939,12381.89,14391.01,306182.25,2026-07-31
PF00186,ASHGEQ,2662.4026,9060.28,9654.93,257053.11,2026-07-31
PF00186,STXWDM,1798.7705,12047.98,12426.7,223527.82,2026-07-31
PF00186,MMKT,662154.0028,92.71,105.93,701419.74,2026-07-31
PF00187,SSW,22085.7289,2823.93,3350.29,739935.97,2026-07-31
PF00187,BVT,3163.1855,19946.54,26627.01,842261.73,2026-07-31
PF00187,EXX,2636.469,19701.62,21952.49,578770.6,2026-07-31
PF00187,GRT,32634.8491,1448.95,1796.04,586134.94,2026-07-31
PF00187,R2032,21081.6964,8407.11,10184.61,2147088.56,2026-07-31
PF00187,R2035,34248.1263,7518.54,8746.3,2995443.87,2026-07-31
PF00187,R2030,27915.1563,10234.59,10784.05,3010384.42,2026-07-31
PF00187,STXWDM,5007.8777,12321.67,12426.7,622313.93,2026-07-31
PF00187,ASHGEQ,7602.8275,8371.86,9654.93,734047.67,2026-07-31
PF00187,MMKT,2380694.0537,84.28,105.93,2521869.21,2026-07-31
PF00188,OMU,4855.0794,1412.49,1573.35,76387.39,2026-07-31
PF00188,SLM,958.3725,9195.65,9455.43,90618.24,2026-07-31
PF00188,SSW,2512.1059,3374.23,3350.29,84162.83,2026-07-31
PF00188,ABG,307.3454,18334.33,21379.43,65708.69,2026-07-31
PF00188,ANG,131.5326,40558.55,56307.51,74062.71,2026-07-31
PF00188,PRX,6185.1965,1452.8,1506.39,93173.18,2026-07-31
PF00188,RDF,105251.1899,601.81,611.54,643653.13,2026-07-31
PF00188,GRT,36666.5901,1857.8,1796.04,658546.63,2026-07-31
PF00188,R2030,3382.0416,10603.14,10784.05,364721.06,2026-07-31
PF00188,ASHGEQ,1779.0774,9876.26,9654.93,171768.68,2026-07-31
PF00188,STX500,1177.3707,13793.84,14391.01,169435.54,2026-07-31
PF00188,MMKT,191576.5891,98.92,105.93,202937.08,2026-07-31
PF00189,WHL,20642.9446,8157.59,8156.52,1683745.9,2026-07-31
PF00189,BVT,6467.3016,24449.38,26627.01,1722049.04,2026-07-31
PF00189,OMU,88376.5607,1465.5,1573.35,1390472.62,2026-07-31
PF00189,SLM,14914.6576,7044.64,9455.43,1410245.01,2026-07-31
PF00189,RDF,127406.0017,560.26,611.54,779138.66,2026-07-31
PF00189,R2040,13371.8637,7953.03,9013.75,1205306.36,2026-07-31
PF00189,R186,14966.9838,10985.78,11088.39,1659597.54,2026-07-31
PF00189,ASHGEQ,41963.2765,9524.99,9654.93,4051524.97,2026-07-31
PF00189,MMKT,982659.0569,94.92,105.93,1040930.74,2026-07-31
PF00190,INL,3335.9496,19480.13,25973.07,866448.53,2026-07-31
PF00190,CFR,2957.7436,26603.2,25322.59,748977.28,2026-07-31
PF00190,STX40,10468.5865,9301.54,10102.33,1057571.16,2026-07-31
PF00190,MTN,7375.1027,14583.55,14566.93,1074326.05,2026-07-31
PF00190,GRT,28764.1157,1425.86,1796.04,516615.02,2026-07-31
PF00190,RDF,84374.5264,645.87,611.54,515983.98,2026-07-31
PF00190,R2030,133737.1192,11267.73,10784.05,14422277.81,2026-07-31
PF00190,STXWDM,7347.2567,12545.66,12426.7,913021.55,2026-07-31
PF00190,STX500,6975.6071,14881.22,14391.01,1003860.32,2026-07-31
PF00190,ASHGEQ,10209.7006,7947.11,9654.93,985739.45,2026-07-31
PF00190,MMKT,5714703.5949,102.77,105.93,6053585.52,2026-07-31
PF00191,TBS,207.3934,18781.3,23682.29,49115.52,2026-07-31
PF00191,SOL,341.267,10399.84,10313.55,35196.75,2026-07-31
PF00191,REM,153.4385,21936.2,21071.22,32331.36,2026-07-31
PF00191,OMU,2697.0203,1404.65,1573.35,42433.57,2026-07-31
PF00191,EXX,216.4813,18647.71,21952.49,47523.05,2026-07-31
PF00191,NPN,1162.9302,3059.1,3933.75,45746.77,2026-07-31
PF00191,SLM,397.8263,7955.03,9455.43,37616.18,2026-07-31
PF00191,GRT,2141.9911,1518.33,1796.04,38471.02,2026-07-31
PF00191,RDF,5883.4533,527.09,611.54,35979.67,2026-07-31
PF00191,R2040,3909.7482,7887.51,9013.75,352414.93,2026-07-31
PF00191,R2035,3358.5253,7785.88,8746.3,293746.7,2026-07-31
PF00191,R2032,2508.1176,8002.72,10184.61,255441.99,2026-07-31
PF00191,STXWDM,2047.1625,9998.35,12426.7,254394.74,2026-07-31
PF00191,MMKT,356722.6671,95.97,105.93,377876.32,2026-07-31
PF00192,PRX,316.3269,1454.45,1506.39,4765.12,2026-07-31
PF00192,NPN,135.2065,3125.99,3933.75,5318.69,2026-07-31
PF00192,SBK,22.7451,21428.41,21827.26,4964.63,2026-07-31
PF00192,ABG,24.3798,20724.69,21379.43,5212.26,2026-07-31
PF00192,MRP,32.3475,15153.26,21033.92,6803.95,2026-07-31
PF00192,GRT,3432.8493,1782.17,1796.04,61655.35,2026-07-31
PF00192,RDF,6321.9064,593.26,611.54,38660.99,2026-07-31
PF00192,R2030,190.3665,9902.26,10784.05,20529.22,2026-07-31
PF00192,STX500,148.4371,14013.0,14391.01,21361.59,2026-07-31
PF00192,MMKT,13675.4112,108.3,105.93,14486.36,2026-07-31
PF00193,CPI,1198.7212,232987.99,231380.88,2773611.57,2026-07-31
PF00193,MRP,17235.5559,15635.34,21033.92,3625313.03,2026-07-31
PF00193,OMU,195641.0517,1629.04,1573.35,3078118.49,2026-07-31
PF00193,GRT,36619.7923,1473.34,1796.04,657706.12,2026-07-31
PF00193,R186,1127.0974,11231.12,11088.39,124976.95,2026-07-31
PF00193,R2030,1038.7787,11230.05,10784.05,112022.42,2026-07-31
PF00193,STXWDM,15110.8029,12978.3,12426.7,1877774.15,2026-07-31
PF00193,STX500,12167.117,10882.03,14391.01,1750971.03,2026-07-31
PF00193,MMKT,401941.5727,108.31,105.93,425776.71,2026-07-31
PF00194,REM,3145.6081,15705.69,21071.22,662818.0,2026-07-31
PF00194,SSW,13599.3763,2533.52,3350.29,455618.55,2026-07-31
PF00194,STX40,5935.7929,10184.64,10102.33,599653.39,2026-07-31
PF00194,SLM,4535.9099,7607.69,9455.43,428889.78,2026-07-31
PF00194,ANG,856.7266,42490.47,56307.51,482401.41,2026-07-31
PF00194,EXX,2547.0749,22574.87,21952.49,559146.37,2026-07-31
PF00194,R186,7449.8756,8301.73,11088.39,826071.26,2026-07-31
PF00194,R2035,9991.2778,7924.52,8746.3,873867.13,2026-07-31
PF00194,R2040,10923.7158,9541.33,9013.75,984636.44,2026-07-31
PF00194,STXWDM,184214.298,10134.7,12426.7,22891758.17,2026-07-31
PF00194,ASHGEQ,246865.8026,8180.79,9654.93,23834720.43,2026-07-31
PF00194,STX500,120824.1193,13563.17,14391.01,17387811.09,2026-07-31
PF00194,MMKT,1499246.3341,103.6,105.93,1588151.64,2026-07-31
PF00195,MRP,490.6827,15821.27,21033.92,103209.81,2026-07-31
PF00195,GFI,869.7299,16304.94,15709.96,136634.21,2026-07-31
PF00195,CFR,471.5653,26347.08,25322.59,119412.54,2026-07-31
PF00195,SSW,3185.4359,3409.53,3350.29,106721.34,2026-07-31
PF00195,ABG,428.7961,21096.95,21379.43,91674.16,2026-07-31
PF00195,RDF,17145.186,444.76,611.54,104849.67,2026-07-31
PF00195,GRT,3627.0318,1881.24,1796.04,65142.94,2026-07-31
PF00195,STXCLR,13464.6198,5721.76,5663.24,762533.74,2026-07-31
PF00195,R186,8096.5252,8848.19,11088.39,897774.29,2026-07-31
PF00195,ASHGEQ,2272.7132,7937.56,9654.93,219428.86,2026-07-31
PF00195,STX500,1782.5927,13113.47,14391.01,256533.09,2026-07-31
PF00195,MMKT,612155.9855,85.05,105.93,648456.84,2026-07-31
PF00196,DSY,2646.8478,12140.12,16065.56,425230.92,2026-07-31
PF00196,STX40,3350.3232,9931.47,10102.33,338460.71,2026-07-31
PF00196,RDF,194604.0891,495.5,611.54,1190081.85,2026-07-31
PF00196,GRT,53547.4297,1727.95,1796.04,961733.26,2026-07-31
PF00196,R2040,4596.6935,7527.53,9013.75,414334.46,2026-07-31
