trade_id,portfolio_id,ticker,trade_date,side,units,price_cents,gross_value_zar,brokerage_zar,reason
TRD0005423,PF01076,OMU,2019-11-05,BUY,1465.3368,1234.94,18096.03,63.34,Client instruction
TRD0005424,PF01076,OMU,2018-06-11,BUY,3346.6569,1234.94,41329.2,144.65,Client instruction
TRD0005425,PF01076,R2035,2024-05-25,BUY,1914.0242,8694.78,166420.19,582.47,Client instruction
TRD0005426,PF01076,STXCLR,2022-04-27,BUY,582.7148,5657.93,32969.6,115.39,Rebalance
TRD0005427,PF01077,STX40,2024-02-12,BUY,1228.502,8620.53,105903.38,370.66,Client instruction
TRD0005428,PF01077,RDF,2024-02-14,BUY,260.7406,460.47,1200.63,4.2,Model change
TRD0005429,PF01077,STX500,2023-09-20,SELL,3911.6585,12326.35,482164.72,1687.58,Model change
TRD0005430,PF01077,BVT,2026-05-07,BUY,202.7532,24450.85,49574.88,173.51,Client instruction
TRD0005431,PF01078,SBK,2023-09-17,SELL,2570.1612,21073.95,541634.49,1895.72,Model change
TRD0005432,PF01078,MMKT,2021-06-16,BUY,1287.1685,100.06,1287.94,4.51,Model change
TRD0005433,PF01078,MMKT,2020-07-24,BUY,3323.4415,100.06,3325.44,11.64,Model change
TRD0005434,PF01079,BHG,2017-04-03,BUY,3107.7882,5003.75,155505.95,544.27,Client instruction
TRD0005435,PF01080,AGL,2022-07-12,SELL,957.3586,5700.05,54569.92,190.99,Rebalance
TRD0005436,PF01081,GRT,2023-12-20,BUY,1377.9074,1347.17,18562.76,64.97,Rebalance
TRD0005437,PF01081,GFI,2024-02-10,BUY,1310.7083,29659.61,388750.97,1360.63,Model change
TRD0005438,PF01082,ASHGEQ,2025-03-08,BUY,1736.9705,7372.81,128063.53,448.22,Model change
TRD0005439,PF01082,NPN,2026-05-20,BUY,2999.1807,3208.47,96227.81,336.8,Model change
TRD0005440,PF01082,STX500,2026-06-15,BUY,1498.5332,12555.06,188141.74,658.5,Cash flow
TRD0005441,PF01082,GRT,2026-03-18,SELL,445.7154,1387.77,6185.5,21.65,Client instruction
TRD0005442,PF01082,MRP,2025-04-21,BUY,1240.9026,21399.8,265550.67,929.43,Model change
TRD0005443,PF01082,STXWDM,2025-07-15,BUY,2517.8907,9827.33,247441.43,866.04,Rebalance
TRD0005444,PF01083,ASHGEQ,2021-11-25,SELL,3785.2497,7372.81,279079.27,976.78,Rebalance
TRD0005445,PF01083,MMKT,2021-10-26,SELL,2290.7625,100.06,2292.14,8.02,Rebalance
TRD0005446,PF01083,SHP,2025-08-03,BUY,1072.8277,26883.73,288416.1,1009.46,Rebalance
TRD0005447,PF01083,DSY,2024-10-02,BUY,3325.051,17134.78,569740.17,1994.09,Client instruction
TRD0005448,PF01083,SBK,2016-04-11,BUY,3355.7232,21073.95,707183.43,2475.14,Model change
TRD0005449,PF01084,REM,2025-10-07,SELL,3251.9442,14033.65,456366.47,1597.28,Client instruction
TRD0005450,PF01084,DSY,2023-05-08,BUY,553.8656,17134.78,94903.65,332.16,Cash flow
TRD0005451,PF01084,WHL,2024-01-27,BUY,2173.4752,6086.99,132299.22,463.05,Cash flow
TRD0005452,PF01084,R2032,2026-04-08,SELL,154.9017,9035.08,13995.49,48.98,Rebalance
TRD0005453,PF01085,MMKT,2026-06-30,SELL,1196.1222,105.2,1258.32,4.4,Cash flow
TRD0005454,PF01085,MMKT,2026-06-24,BUY,2411.5956,105.05,2533.38,8.87,Client instruction
TRD0005455,PF01085,MMKT,2025-11-11,BUY,3033.5714,100.06,3035.39,10.62,Rebalance
TRD0005456,PF01085,R2035,2026-02-02,SELL,3189.4812,8694.62,277313.27,970.6,Cash flow
TRD0005457,PF01085,MMKT,2026-02-14,SELL,978.2474,101.75,995.37,3.48,Model change
TRD0005458,PF01086,SHP,2024-12-18,SELL,2349.403,26883.73,631607.16,2210.63,Rebalance
TRD0005459,PF01086,R2030,2024-02-13,BUY,2580.1769,9431.05,243337.77,851.68,Client instruction
TRD0005460,PF01086,R2035,2025-01-28,BUY,3813.4458,8694.78,331570.72,1160.5,Model change
TRD0005461,PF01086,STXWDM,2024-07-10,BUY,1361.9626,9827.33,133844.56,468.46,Model change
TRD0005462,PF01086,MMKT,2023-02-19,BUY,1794.618,100.06,1795.69,6.28,Rebalance
TRD0005463,PF01086,R2030,2026-06-30,BUY,2421.7591,10765.39,260711.81,912.49,Client instruction
TRD0005464,PF01086,MMKT,2024-02-20,SELL,2335.6159,100.06,2337.02,8.18,Cash flow
TRD0005465,PF01086,SHP,2021-07-31,SELL,3632.8626,26883.73,976648.97,3418.27,Client instruction
TRD0005466,PF01086,SBK,2021-08-15,BUY,572.7971,21073.95,120710.97,422.49,Cash flow
TRD0005467,PF01087,STX500,2026-03-20,SELL,3687.6281,12471.86,459915.81,1609.71,Model change
TRD0005468,PF01087,GRT,2020-02-08,BUY,2639.5029,1347.17,35558.59,124.46,Model change
TRD0005469,PF01087,ASHGEQ,2024-12-16,BUY,3573.4166,7372.81,263461.22,922.11,Rebalance
TRD0005470,PF01087,MMKT,2018-08-12,SELL,416.7353,100.06,416.99,1.46,Client instruction
TRD0005471,PF01087,NED,2018-10-29,SELL,418.9317,24486.19,102580.41,359.03,Cash flow
TRD0005472,PF01087,SSW,2025-11-30,BUY,2991.0924,1926.1,57611.43,201.64,Cash flow
TRD0005473,PF01088,MMKT,2023-07-24,SELL,2621.4694,100.06,2623.04,9.18,Rebalance
TRD0005474,PF01088,BVT,2026-01-17,BUY,2110.1415,24887.03,525151.55,1838.03,Rebalance
TRD0005475,PF01088,GRT,2021-07-03,SELL,1681.4233,1347.17,22651.63,79.28,Rebalance
TRD0005476,PF01088,GRT,2021-10-24,BUY,2457.5864,1347.17,33107.87,115.88,Client instruction
TRD0005477,PF01088,WHL,2020-06-18,BUY,1695.8062,6086.99,103223.55,361.28,Cash flow
TRD0005478,PF01088,R186,2023-02-11,BUY,3042.7435,10815.32,329082.45,1151.79,Client instruction
TRD0005479,PF01088,VOD,2025-12-20,SELL,3345.8355,11466.71,383657.25,1342.8,Model change
TRD0005480,PF01088,WHL,2023-08-16,BUY,3859.2397,6086.99,234911.53,822.19,Rebalance
TRD0005481,PF01088,STX40,2022-03-30,BUY,3470.1502,8620.53,299145.34,1047.01,Client instruction
TRD0005482,PF01089,NED,2022-07-19,BUY,2813.1847,24486.19,688841.75,2410.95,Client instruction
TRD0005483,PF01089,ASHGEQ,2021-11-02,BUY,1705.6331,7372.81,125753.09,440.14,Rebalance
TRD0005484,PF01089,GRT,2024-04-15,BUY,1925.8047,1347.17,25943.86,90.8,Rebalance
TRD0005485,PF01089,PRX,2023-11-27,SELL,2138.5725,1157.05,24744.35,86.61,Client instruction
TRD0005486,PF01089,PRX,2019-08-26,SELL,379.9249,1157.05,4395.92,15.39,Model change
TRD0005487,PF01090,GRT,2018-09-11,BUY,441.5862,1347.17,5948.92,20.82,Client instruction
TRD0005488,PF01090,CFR,2019-01-13,BUY,1397.3314,25898.78,361891.79,1266.62,Rebalance
TRD0005489,PF01090,STXCLR,2019-04-10,SELL,207.691,5657.93,11751.01,41.13,Model change
TRD0005490,PF01090,APN,2025-06-18,BUY,1058.5904,19591.53,207394.06,725.88,Model change
TRD0005491,PF01091,INL,2026-06-20,BUY,1967.0385,24577.21,483443.18,1692.05,Client instruction
TRD0005492,PF01091,WHL,2026-02-16,BUY,3420.3303,6707.94,229433.7,803.02,Cash flow
TRD0005493,PF01091,RDF,2026-07-19,SELL,2629.9597,603.88,15881.8,55.59,Rebalance
TRD0005494,PF01091,INL,2026-02-19,BUY,714.2278,19341.19,138140.16,483.49,Model change
TRD0005495,PF01091,INL,2025-11-16,BUY,651.0616,13157.0,85660.17,299.81,Model change
TRD0005496,PF01091,R2035,2025-12-06,BUY,2495.8426,8686.24,216794.88,758.78,Cash flow
TRD0005497,PF01091,WHL,2025-12-21,SELL,178.4345,6528.75,11649.54,40.77,Model change
TRD0005498,PF01091,GRT,2026-04-04,BUY,3027.5222,1437.1,43508.52,152.28,Client instruction
TRD0005499,PF01092,R2040,2026-02-07,SELL,2793.6927,8445.59,235943.83,825.8,Model change
TRD0005500,PF01093,MMKT,2024-12-28,SELL,1775.0703,100.06,1776.14,6.22,Rebalance
TRD0005501,PF01093,R2040,2025-05-16,SELL,3414.6097,8277.83,282655.59,989.29,Rebalance
TRD0005502,PF01093,R2032,2025-11-02,BUY,3121.5017,9138.12,285246.57,998.36,Client instruction
TRD0005503,PF01093,MMKT,2026-01-16,SELL,336.5884,101.18,340.56,1.19,Client instruction
TRD0005504,PF01093,MMKT,2025-02-20,SELL,1908.5698,100.06,1909.71,6.68,Rebalance
TRD0005505,PF01094,STXCLR,2016-02-29,BUY,2454.6527,5657.93,138882.53,486.09,Cash flow
TRD0005506,PF01094,CFR,2016-09-14,BUY,2759.8576,25898.78,714769.45,2501.69,Rebalance
TRD0005507,PF01095,STX500,2024-07-15,BUY,1609.2753,12326.35,198364.91,694.28,Rebalance
TRD0005508,PF01095,WHL,2024-10-23,SELL,285.9936,6086.99,17408.4,60.93,Rebalance
TRD0005509,PF01095,STXWDM,2020-05-12,SELL,2420.7829,9827.33,237898.32,832.64,Cash flow
TRD0005510,PF01095,EXX,2022-11-25,SELL,2999.0438,15968.73,478909.21,1676.18,Client instruction
TRD0005511,PF01095,WHL,2023-08-13,BUY,3948.6483,6086.99,240353.83,841.24,Rebalance
TRD0005512,PF01095,AGL,2020-12-19,BUY,1855.1336,5700.05,105743.54,370.1,Client instruction
TRD0005513,PF01095,ABG,2023-06-10,BUY,3992.2708,16930.75,675921.39,2365.72,Rebalance
TRD0005514,PF01096,BVT,2025-12-06,BUY,493.7948,28610.06,141274.99,494.46,Rebalance
TRD0005515,PF01096,MMKT,2025-03-19,BUY,3679.1817,100.06,3681.39,12.88,Cash flow
TRD0005516,PF01096,SLM,2025-03-05,BUY,3619.4428,8326.93,301388.47,1054.86,Model change
TRD0005517,PF01096,ASHGEQ,2026-02-08,BUY,826.6193,7025.21,58071.74,203.25,Rebalance
TRD0005518,PF01096,STX40,2025-03-29,BUY,1888.1476,8620.53,162768.33,569.69,Rebalance
TRD0005519,PF01096,STX40,2025-07-14,SELL,2169.3134,8620.53,187006.31,654.52,Model change
TRD0005520,PF01096,RDF,2025-12-03,BUY,3732.5476,453.32,16920.38,59.22,Model change
TRD0005521,PF01096,MMKT,2025-10-14,BUY,2987.0393,100.06,2988.83,10.46,Client instruction
TRD0005522,PF01096,MMKT,2026-06-29,SELL,1782.3182,105.16,1874.29,6.56,Rebalance
TRD0005523,PF01097,STX500,2025-02-14,SELL,1335.3612,12326.35,164601.3,576.1,Cash flow
TRD0005524,PF01098,EXX,2021-11-04,SELL,734.9491,15968.73,117362.04,410.77,Client instruction
TRD0005525,PF01098,ANG,2018-11-05,SELL,1211.8414,42537.34,515485.1,1804.2,Client instruction
TRD0005526,PF01098,GRT,2019-09-15,SELL,2317.3482,1347.17,31218.62,109.27,Client instruction
TRD0005527,PF01098,RDF,2019-03-02,BUY,1704.3987,460.47,7848.24,27.47,Rebalance
TRD0005528,PF01098,GRT,2018-09-04,BUY,3746.0885,1347.17,50466.18,176.63,Cash flow
TRD0005529,PF01099,SOL,2026-01-28,BUY,579.4571,10644.15,61678.28,215.87,Rebalance
TRD0005530,PF01099,FSR,2025-10-22,SELL,3145.7989,6931.63,218055.14,763.19,Cash flow
TRD0005531,PF01099,SBK,2025-08-02,SELL,2817.6998,21073.95,593800.65,2078.3,Rebalance
TRD0005532,PF01099,FSR,2025-12-04,SELL,3874.0309,7411.01,287104.82,1004.87,Model change
TRD0005533,PF01099,SBK,2025-10-01,SELL,1538.3062,21073.95,324181.88,1134.64,Rebalance
TRD0005534,PF01099,FSR,2025-04-06,BUY,3885.1227,6931.63,269302.33,942.56,Rebalance
TRD0005535,PF01099,STXWDM,2025-12-24,BUY,1629.0981,10673.87,173887.81,608.61,Cash flow
TRD0005536,PF01099,SOL,2026-03-01,BUY,3268.4662,10086.15,329662.4,1153.82,Client instruction
TRD0005537,PF01100,APN,2023-01-17,SELL,568.5147,19591.53,111380.73,389.83,Client instruction
TRD0005538,PF01101,STXCLR,2019-12-08,BUY,2149.7143,5657.93,121629.33,425.7,Rebalance
TRD0005539,PF01101,MMKT,2025-07-14,BUY,3256.3675,100.06,3258.32,11.4,Cash flow
TRD0005540,PF01101,MMKT,2025-12-19,BUY,919.4292,100.7,925.87,3.24,Rebalance
TRD0005541,PF01101,STXCLR,2022-11-22,BUY,2832.7185,5657.93,160273.23,560.96,Rebalance
TRD0005542,PF01102,ASHGEQ,2024-12-29,BUY,112.2208,7372.81,8273.83,28.96,Model change
TRD0005543,PF01102,R2040,2022-01-10,SELL,552.1912,8277.83,45709.45,159.98,Model change
TRD0005544,PF01102,GFI,2021-03-21,BUY,635.3844,29659.61,188452.54,659.58,Client instruction
TRD0005545,PF01102,ABG,2022-02-08,BUY,3380.9138,16930.75,572414.06,2003.45,Rebalance
TRD0005546,PF01102,RDF,2024-06-17,SELL,2979.5187,460.47,13719.79,48.02,Cash flow
TRD0005547,PF01102,ASHGEQ,2024-08-10,BUY,1119.9683,7372.81,82573.13,289.01,Rebalance
TRD0005548,PF01102,ABG,2023-08-08,BUY,946.6309,16930.75,160271.71,560.95,Model change
TRD0005549,PF01102,ASHGEQ,2024-01-22,SELL,120.7972,7372.81,8906.15,31.17,Cash flow
TRD0005550,PF01103,MMKT,2025-03-28,BUY,2414.2152,100.06,2415.66,8.45,Model change
TRD0005551,PF01104,BHG,2022-05-18,BUY,2041.9702,5003.75,102175.08,357.61,Model change
TRD0005552,PF01105,ASHGEQ,2022-06-19,BUY,3590.2312,7372.81,264700.92,926.45,Client instruction
TRD0005553,PF01105,R2030,2023-11-04,SELL,3141.322,9431.05,296259.65,1036.91,Cash flow
TRD0005554,PF01106,NED,2021-08-18,BUY,914.7241,24486.19,223981.08,783.93,Rebalance
TRD0005555,PF01106,STXCLR,2022-07-27,BUY,2247.2089,5657.93,127145.51,445.01,Client instruction
TRD0005556,PF01106,NPN,2021-02-24,SELL,2792.151,3469.27,96867.26,339.04,Cash flow
TRD0005557,PF01106,MMKT,2024-03-22,BUY,3295.1608,100.06,3297.14,11.54,Model change
TRD0005558,PF01106,MMKT,2024-08-08,SELL,1785.1283,100.06,1786.2,6.25,Cash flow
TRD0005559,PF01106,ASHGEQ,2018-10-24,SELL,454.0594,7372.81,33476.94,117.17,Client instruction
TRD0005560,PF01106,ASHGEQ,2024-01-27,BUY,1887.0615,7372.81,139129.46,486.95,Client instruction
TRD0005561,PF01106,MMKT,2019-04-23,SELL,1836.6403,100.06,1837.74,6.43,Cash flow
TRD0005562,PF01107,ASHGEQ,2024-02-13,SELL,1252.9326,7372.81,92376.34,323.32,Client instruction
TRD0005563,PF01107,RDF,2023-10-01,BUY,2949.7396,460.47,13582.67,47.54,Model change
TRD0005564,PF01107,AGL,2023-07-05,SELL,3514.2678,5700.05,200315.02,701.1,Rebalance
TRD0005565,PF01107,MMKT,2017-09-20,BUY,880.588,100.06,881.12,3.08,Cash flow
TRD0005566,PF01107,MMKT,2025-02-02,SELL,1628.2413,100.06,1629.22,5.7,Client instruction
TRD0005567,PF01107,BVT,2018-03-12,SELL,2776.6954,27107.43,752690.76,2634.42,Model change
TRD0005568,PF01107,AGL,2024-11-25,SELL,649.0855,5700.05,36998.2,129.49,Model change
TRD0005569,PF01107,CFR,2016-11-12,SELL,253.0998,25898.78,65549.76,229.42,Client instruction
TRD0005570,PF01107,STXWDM,2025-12-29,BUY,3573.5737,10787.91,385513.91,1349.3,Rebalance
TRD0005571,PF01108,MRP,2025-03-23,BUY,1633.292,21399.8,349521.22,1223.32,Cash flow
TRD0005572,PF01109,PRX,2025-07-08,BUY,1998.4079,1157.05,23122.58,80.93,Model change
TRD0005573,PF01109,PRX,2025-11-27,SELL,1885.8705,1264.14,23840.04,83.44,Rebalance
TRD0005574,PF01109,REM,2026-07-15,BUY,131.6077,20907.11,27515.37,96.3,Cash flow
TRD0005575,PF01109,INL,2026-05-30,SELL,2452.3306,20790.93,509862.34,1784.52,Model change
TRD0005576,PF01109,STX500,2025-09-07,BUY,288.8995,12326.35,35610.76,124.64,Model change
TRD0005577,PF01109,SHP,2026-05-16,BUY,2406.2941,25441.03,612186.0,2142.65,Cash flow
TRD0005578,PF01110,R2040,2022-09-26,BUY,2155.1195,8277.83,178397.13,624.39,Client instruction
TRD0005579,PF01110,CLS,2021-05-06,SELL,2755.9988,30390.78,837569.53,2931.49,Rebalance
TRD0005580,PF01110,CLS,2022-01-21,BUY,2607.8188,30390.78,792536.47,2773.88,Model change
TRD0005581,PF01110,FSR,2024-03-27,BUY,3179.0238,6931.63,220358.17,771.25,Rebalance
TRD0005582,PF01110,CLS,2022-04-22,BUY,2862.4454,30390.78,869919.48,3044.72,Client instruction
TRD0005583,PF01110,SHP,2025-07-01,BUY,1703.3942,26883.73,457935.9,1602.78,Rebalance
TRD0005584,PF01110,SHP,2024-08-16,BUY,618.1513,26883.73,166182.13,581.64,Rebalance
TRD0005585,PF01110,CLS,2022-12-13,BUY,794.3942,30390.78,241422.59,844.98,Client instruction
TRD0005586,PF01110,ASHGEQ,2026-03-30,SELL,3644.2253,7155.57,260765.09,912.68,Model change
TRD0005587,PF01111,MMKT,2020-08-07,BUY,2844.3508,100.06,2846.06,9.96,Rebalance
TRD0005588,PF01112,STXWDM,2025-12-24,BUY,3908.2549,10673.87,417162.05,1460.07,Rebalance
TRD0005589,PF01112,MMKT,2023-10-21,BUY,1890.6755,100.06,1891.81,6.62,Rebalance
TRD0005590,PF01112,SOL,2023-05-21,BUY,2525.3194,11061.64,279341.74,977.7,Client instruction
TRD0005591,PF01112,ABG,2024-10-27,BUY,3950.2152,16930.75,668801.06,2340.8,Client instruction
TRD0005592,PF01112,SOL,2023-01-09,SELL,2437.4468,11061.64,269621.59,943.68,Rebalance
TRD0005593,PF01112,SHP,2024-02-04,SELL,375.7429,26883.73,101013.71,353.55,Rebalance
TRD0005594,PF01112,SOL,2024-08-27,SELL,2392.9226,11061.64,264696.48,926.44,Model change
TRD0005595,PF01112,SOL,2026-01-30,BUY,3056.2953,10473.4,320098.03,1120.34,Client instruction
TRD0005596,PF01112,STXWDM,2020-06-06,SELL,2248.0061,9827.33,220918.98,773.22,Cash flow
TRD0005597,PF01113,STXWDM,2022-12-24,BUY,3245.9545,9827.33,318990.66,1116.47,Cash flow
TRD0005598,PF01113,RDF,2024-03-16,SELL,2333.0589,460.47,10743.04,37.6,Cash flow
TRD0005599,PF01114,MMKT,2024-11-27,BUY,899.7216,100.06,900.26,3.15,Client instruction
TRD0005600,PF01114,STXCLR,2019-05-01,BUY,1310.4473,5657.93,74144.19,259.5,Cash flow
TRD0005601,PF01114,STXCLR,2024-02-23,SELL,2092.1472,5657.93,118372.22,414.3,Rebalance
TRD0005602,PF01114,R2035,2020-07-28,BUY,2552.0666,8694.78,221896.58,776.64,Cash flow
TRD0005603,PF01114,STXCLR,2023-02-13,BUY,2601.042,5657.93,147165.14,515.08,Client instruction
TRD0005604,PF01114,R2035,2022-12-30,BUY,362.8471,8694.78,31548.76,110.42,Model change
TRD0005605,PF01114,R2035,2021-11-24,BUY,2370.8587,8694.78,206140.95,721.49,Rebalance
TRD0005606,PF01115,R2030,2026-05-05,BUY,3888.3977,10765.74,418614.79,1465.15,Rebalance
TRD0005607,PF01115,STX500,2019-02-03,BUY,96.9752,12326.35,11953.5,41.84,Rebalance
TRD0005608,PF01115,R2030,2023-02-16,BUY,1552.4925,9431.05,146416.34,512.46,Client instruction
TRD0005609,PF01115,STXCLR,2020-01-18,BUY,3514.366,5657.93,198840.37,695.94,Model change
TRD0005610,PF01115,R2030,2020-09-19,BUY,2788.6396,9431.05,262997.99,920.49,Cash flow
TRD0005611,PF01115,R186,2022-05-04,BUY,201.6925,10815.32,21813.69,76.35,Rebalance
TRD0005612,PF01115,ANG,2025-04-27,BUY,3653.6112,42537.34,1554149.02,5439.52,Model change
TRD0005613,PF01115,GRT,2019-02-24,BUY,3700.1208,1347.17,49846.92,174.46,Rebalance
TRD0005614,PF01116,INL,2025-11-04,BUY,3511.6856,12852.27,451331.31,1579.66,Cash flow
TRD0005615,PF01116,GFI,2022-07-10,SELL,2063.5681,29659.61,612046.25,2142.16,Client instruction
TRD0005616,PF01116,CPI,2024-03-11,BUY,2314.5738,257696.34,5964571.97,20876.0,Rebalance
TRD0005617,PF01116,INL,2025-08-14,SELL,1589.2929,12852.27,204260.21,714.91,Cash flow
TRD0005618,PF01116,GFI,2026-03-10,BUY,714.6836,28472.41,203487.64,712.21,Rebalance
TRD0005619,PF01117,INL,2026-02-20,BUY,697.2981,20051.48,139818.59,489.37,Cash flow
TRD0005620,PF01117,EXX,2026-07-23,BUY,877.2067,20346.53,178481.12,624.68,Model change
TRD0005621,PF01118,R2040,2025-04-30,BUY,3520.1452,8277.83,291391.64,1019.87,Client instruction
TRD0005622,PF01118,MTN,2026-06-06,BUY,1130.7827,11819.74,133655.58,467.79,Rebalance
TRD0005623,PF01118,TBS,2026-07-25,BUY,3485.1436,21763.06,758473.89,2654.66,Client instruction
TRD0005624,PF01118,GRT,2026-01-15,BUY,2825.2142,1370.49,38719.28,135.52,Cash flow
TRD0005625,PF01118,TBS,2025-12-23,BUY,1466.4747,20968.56,307498.63,1076.25,Client instruction
TRD0005626,PF01119,GRT,2019-12-22,SELL,3548.9199,1347.17,47809.98,167.33,Client instruction
TRD0005627,PF01119,SBK,2020-10-06,SELL,3899.7856,21073.95,821838.87,2876.44,Client instruction
TRD0005628,PF01119,SBK,2021-12-11,SELL,2904.374,21073.95,612066.32,2142.23,Rebalance
TRD0005629,PF01119,R2032,2024-10-29,SELL,3112.1983,9138.12,284396.42,995.39,Model change
TRD0005630,PF01119,R2032,2020-04-02,BUY,1641.2379,9138.12,149978.29,524.92,Rebalance
TRD0005631,PF01119,R2032,2021-09-15,BUY,3742.5736,9138.12,342000.87,1197.0,Client instruction
TRD0005632,PF01119,RDF,2023-02-23,SELL,754.6525,460.47,3474.95,12.16,Rebalance
TRD0005633,PF01119,NPN,2022-07-29,SELL,2513.7068,3469.27,87207.28,305.23,Rebalance
TRD0005634,PF01119,GRT,2024-02-29,BUY,2219.6004,1347.17,29901.79,104.66,Rebalance
TRD0005635,PF01120,RDF,2021-01-15,BUY,1603.7946,460.47,7384.99,25.85,Rebalance
TRD0005636,PF01120,CPI,2020-04-29,SELL,1584.3056,257696.34,4082697.55,14289.44,Client instruction
TRD0005637,PF01120,CPI,2020-05-15,SELL,3067.6026,257696.34,7905099.63,27667.85,Client instruction
TRD0005638,PF01121,MMKT,2026-07-18,BUY,1120.146,105.63,1183.21,4.14,Rebalance
TRD0005639,PF01121,R186,2025-03-02,SELL,2630.8099,10815.32,284530.51,995.86,Rebalance
TRD0005640,PF01121,APN,2025-07-02,BUY,862.9576,19591.53,169066.6,591.73,Rebalance
TRD0005641,PF01121,SBK,2026-06-02,BUY,3024.5866,19930.88,602826.73,2109.89,Model change
TRD0005642,PF01121,STX500,2025-01-29,SELL,1589.4499,12326.35,195921.16,685.72,Client instruction
TRD0005643,PF01121,R186,2026-02-03,BUY,2493.9386,10440.67,260383.9,911.34,Model change
TRD0005644,PF01121,STX500,2026-05-09,BUY,3246.6919,12507.46,406078.69,1421.28,Rebalance
TRD0005645,PF01122,STX500,2019-11-30,BUY,2558.2642,12326.35,315340.6,1103.69,Rebalance
TRD0005646,PF01122,MMKT,2020-05-01,BUY,1861.6283,100.06,1862.75,6.52,Client instruction
TRD0005647,PF01123,STXWDM,2023-02-28,BUY,2282.6451,9827.33,224323.07,785.13,Cash flow
TRD0005648,PF01123,ABG,2019-10-04,BUY,2022.6897,16930.75,342456.54,1198.6,Rebalance
TRD0005649,PF01123,STXWDM,2019-04-30,SELL,3222.602,9827.33,316695.73,1108.44,Cash flow
TRD0005650,PF01123,ASHGEQ,2026-02-15,BUY,2627.104,7161.23,188132.96,658.47,Model change
TRD0005651,PF01123,MMKT,2023-10-10,BUY,2460.8484,100.06,2462.32,8.62,Model change
TRD0005652,PF01123,RDF,2023-04-06,BUY,3826.3271,460.47,17619.09,61.67,Cash flow
TRD0005653,PF01123,STXCLR,2020-06-28,BUY,2495.8652,5657.93,141214.31,494.25,Model change
TRD0005654,PF01123,RDF,2022-01-08,BUY,2540.8155,460.47,11699.69,40.95,Model change
TRD0005655,PF01123,ASHGEQ,2022-09-23,BUY,488.7584,7372.81,36035.23,126.12,Rebalance
TRD0005656,PF01124,MMKT,2026-02-22,BUY,3867.7273,101.9,3941.21,13.79,Model change
TRD0005657,PF01124,MMKT,2026-02-02,SELL,125.8234,101.62,127.86,0.45,Model change
TRD0005658,PF01124,R2032,2026-05-21,BUY,3095.8558,9511.95,294476.26,1030.67,Model change
TRD0005659,PF01124,MMKT,2025-08-14,BUY,496.9664,100.06,497.26,1.74,Client instruction
TRD0005660,PF01124,R2032,2025-12-12,SELL,1535.1703,9117.78,139973.45,489.91,Model change
TRD0005661,PF01124,MMKT,2026-04-17,SELL,2608.3348,103.24,2692.84,9.42,Model change
TRD0005662,PF01124,MMKT,2026-06-26,BUY,492.9521,105.15,518.34,1.81,Client instruction
TRD0005663,PF01124,MMKT,2025-07-27,BUY,1632.49,100.06,1633.47,5.72,Client instruction
TRD0005664,PF01125,RDF,2025-01-22,BUY,3848.9799,460.47,17723.4,62.03,Client instruction
TRD0005665,PF01125,VOD,2023-02-01,SELL,3249.499,10525.7,342032.52,1197.11,Client instruction
TRD0005666,PF01125,STXWDM,2026-07-28,SELL,1265.0518,12498.67,158114.65,553.4,Client instruction
TRD0005667,PF01126,GRT,2021-07-20,SELL,2205.4404,1347.17,29711.03,103.99,Client instruction
TRD0005668,PF01126,R186,2025-09-23,SELL,1652.7361,10815.32,178748.7,625.62,Model change
TRD0005669,PF01127,CFR,2023-11-14,SELL,152.2886,25898.78,39440.89,138.04,Model change
TRD0005670,PF01127,RDF,2020-09-24,SELL,2643.1317,460.47,12170.83,42.6,Client instruction
TRD0005671,PF01127,ANG,2019-01-12,BUY,344.2229,42537.34,146423.27,512.48,Rebalance
TRD0005672,PF01127,CPI,2026-05-07,BUY,3375.7233,254676.83,8597185.09,30090.15,Client instruction
TRD0005673,PF01127,CFR,2022-02-07,BUY,2951.6504,25898.78,764441.44,2675.55,Client instruction
TRD0005674,PF01127,CPI,2026-02-22,BUY,2012.3075,276136.32,5556711.88,19448.49,Rebalance
TRD0005675,PF01127,MMKT,2021-03-10,BUY,1088.5121,100.06,1089.17,3.81,Model change
TRD0005676,PF01127,ANG,2019-08-31,SELL,1692.6292,42537.34,719999.44,2520.0,Cash flow
TRD0005677,PF01127,MMKT,2025-12-03,SELL,2038.883,100.34,2045.82,7.16,Model change
TRD0005678,PF01128,MMKT,2022-12-29,BUY,3536.4973,100.06,3538.62,12.39,Rebalance
TRD0005679,PF01128,STXCLR,2022-08-29,BUY,3586.5662,5657.93,202925.4,710.24,Model change
